Area Code,name,Element Code,Element,Item Code,Item,crop_year,Value_log
356,India,5510,Production,21691.02,Oil of maize,2018,8.829151692304803
356,India,5510,Production,21691.02,Oil of maize,2019,8.796287494306455
356,India,5510,Production,21691.02,Oil of maize,2020,8.447124741702353
356,India,5510,Production,21691.02,Oil of maize,2021,8.450069999559938
356,India,5510,Production,21691.02,Oil of maize,2022,8.458457534381933
356,India,5510,Production,21691.07,Oil of sesame seed,2018,11.375971077721223
356,India,5510,Production,21691.07,Oil of sesame seed,2019,11.480412603789821
356,India,5510,Production,21691.07,Oil of sesame seed,2020,11.403121759615027
356,India,5510,Production,21691.07,Oil of sesame seed,2021,11.39302644219128
356,India,5510,Production,21691.07,Oil of sesame seed,2022,11.247670025080003
356,India,5312,Area harvested,01239.01,Okra,2018,13.140205260167273
356,India,5412,Yield,01239.01,Okra,2018,9.3906181750609
356,India,5510,Production,01239.01,Okra,2018,15.622979484966404
356,India,5312,Area harvested,01239.01,Okra,2019,13.148033073468746
356,India,5412,Yield,01239.01,Okra,2019,9.395989718862811
356,India,5510,Production,01239.01,Okra,2019,15.636181532603835
356,India,5312,Area harvested,01239.01,Okra,2020,13.163507240119458
356,India,5412,Yield,01239.01,Okra,2020,9.409084667666658
356,India,5510,Production,01239.01,Okra,2020,15.66475261996209
356,India,5312,Area harvested,01239.01,Okra,2021,13.182519183461475
356,India,5412,Yield,01239.01,Okra,2021,9.40738632416852
356,India,5510,Production,01239.01,Okra,2021,15.682068391922623
356,India,5312,Area harvested,01239.01,Okra,2022,13.217675375388819
356,India,5412,Yield,01239.01,Okra,2022,9.433275901655392
356,India,5510,Production,01239.01,Okra,2022,15.743111395600604
356,India,5312,Area harvested,01239.01,Okra,2023,13.215855541983634
356,India,5412,Yield,01239.01,Okra,2023,9.475723153058173
356,India,5510,Production,01239.01,Okra,2023,15.783741310011926
356,India,5312,Area harvested,01253.02,"Onions and shallots, dry (excluding dehydrated)",2018,14.06627005452127
356,India,5412,Yield,01253.02,"Onions and shallots, dry (excluding dehydrated)",2018,9.803871616252522
356,India,5510,Production,01253.02,"Onions and shallots, dry (excluding dehydrated)",2018,16.962331728869685
356,India,5312,Area harvested,01253.02,"Onions and shallots, dry (excluding dehydrated)",2019,14.014362236381235
356,India,5412,Yield,01253.02,"Onions and shallots, dry (excluding dehydrated)",2019,9.836551492932083
356,India,5510,Production,01253.02,"Onions and shallots, dry (excluding dehydrated)",2019,16.94310412405169
356,India,5312,Area harvested,01253.02,"Onions and shallots, dry (excluding dehydrated)",2020,14.173884757350363
356,India,5412,Yield,01253.02,"Onions and shallots, dry (excluding dehydrated)",2020,9.811026809228979
356,India,5510,Production,01253.02,"Onions and shallots, dry (excluding dehydrated)",2020,17.077101023567405
356,India,5312,Area harvested,01253.02,"Onions and shallots, dry (excluding dehydrated)",2021,14.300403415467118
356,India,5412,Yield,01253.02,"Onions and shallots, dry (excluding dehydrated)",2021,9.705378018941559
356,India,5510,Production,01253.02,"Onions and shallots, dry (excluding dehydrated)",2021,17.09796197800561
356,India,5312,Area harvested,01253.02,"Onions and shallots, dry (excluding dehydrated)",2022,14.478714377349366
356,India,5412,Yield,01253.02,"Onions and shallots, dry (excluding dehydrated)",2022,9.700520333191612
356,India,5510,Production,01253.02,"Onions and shallots, dry (excluding dehydrated)",2022,17.271417091657167
356,India,5312,Area harvested,01253.02,"Onions and shallots, dry (excluding dehydrated)",2023,14.36939624590319
356,India,5412,Yield,01253.02,"Onions and shallots, dry (excluding dehydrated)",2023,9.762033429230064
356,India,5510,Production,01253.02,"Onions and shallots, dry (excluding dehydrated)",2023,17.22361738103118
356,India,5312,Area harvested,01323,Oranges,2018,12.128116509451258
356,India,5412,Yield,01323,Oranges,2018,9.778779972464259
356,India,5510,Production,01323,Oranges,2018,14.999076858697435
356,India,5312,Area harvested,01323,Oranges,2019,12.160033942617156
356,India,5412,Yield,01323,Oranges,2019,9.729253205924792
356,India,5510,Production,01323,Oranges,2019,14.981470231715504
356,India,5312,Area harvested,01323,Oranges,2020,12.128116509451258
356,India,5412,Yield,01323,Oranges,2020,9.778779972464259
356,India,5510,Production,01323,Oranges,2020,14.999076858697435
356,India,5312,Area harvested,01323,Oranges,2021,12.138869243416009
356,India,5412,Yield,01323,Oranges,2021,9.768022863726852
356,India,5510,Production,01323,Oranges,2021,14.999076858697435
356,India,5312,Area harvested,01323,Oranges,2022,12.337105293891872
356,India,5412,Yield,01323,Oranges,2022,9.745915192097508
356,India,5510,Production,01323,Oranges,2022,15.175204494026362
356,India,5312,Area harvested,01323,Oranges,2023,12.35017731849889
356,India,5412,Yield,01323,Oranges,2023,9.741027444837728
356,India,5510,Production,01323,Oranges,2023,15.183386588207428
356,India,5312,Area harvested,01241.90,"Other beans, green",2018,12.354268487594753
356,India,5412,Yield,01241.90,"Other beans, green",2018,7.949056200937133
356,India,5510,Production,01241.90,"Other beans, green",2018,13.395221648212091
356,India,5312,Area harvested,01241.90,"Other beans, green",2019,12.362751555260552
356,India,5412,Yield,01241.90,"Other beans, green",2019,7.950326176766622
356,India,5510,Production,01241.90,"Other beans, green",2019,13.40497863017764
356,India,5312,Area harvested,01241.90,"Other beans, green",2020,12.385201611424964
356,India,5412,Yield,01241.90,"Other beans, green",2020,7.9523336791577615
356,India,5510,Production,01241.90,"Other beans, green",2020,13.429409554544716
356,India,5312,Area harvested,01241.90,"Other beans, green",2021,12.36749397288304
356,India,5412,Yield,01241.90,"Other beans, green",2021,7.950608174724006
356,India,5510,Production,01241.90,"Other beans, green",2021,13.4099735572719
356,India,5312,Area harvested,01241.90,"Other beans, green",2022,12.371862469814408
356,India,5412,Yield,01241.90,"Other beans, green",2022,7.951101479878477
356,India,5510,Production,01241.90,"Other beans, green",2022,13.414842898673811
356,India,5312,Area harvested,01241.90,"Other beans, green",2023,12.374878272270609
356,India,5412,Yield,01241.90,"Other beans, green",2023,7.9513480412294735
356,India,5510,Production,01241.90,"Other beans, green",2023,13.418109478005952
356,India,5312,Area harvested,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2018,5.771441123130016
356,India,5412,Yield,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2018,8.87855314354523
356,India,5510,Production,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2018,7.7390587657470284
356,India,5312,Area harvested,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2019,5.786897381366708
356,India,5412,Yield,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2019,8.831332172830379
356,India,5510,Production,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2019,7.707507700208218
356,India,5312,Area harvested,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2020,5.796057750765372
356,India,5412,Yield,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2020,8.8331857144272
356,India,5510,Production,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2020,7.7194096773597
356,India,5312,Area harvested,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2021,5.783825182329737
356,India,5412,Yield,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2021,8.847719212859909
356,India,5510,Production,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2021,7.722075298872134
356,India,5312,Area harvested,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2022,5.7899601708972535
356,India,5412,Yield,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2022,8.837419895343745
356,India,5510,Production,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2022,7.716349435400918
356,India,5312,Area harvested,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2023,5.7899601708972535
356,India,5412,Yield,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2023,8.839436098169141
356,India,5510,Production,01355.90,Other berries and fruits of the genus vaccinium n.e.c.,2023,7.719280873481192
356,India,5312,Area harvested,01329,"Other citrus fruit, n.e.c.",2018,11.542493975902508
356,India,5412,Yield,01329,"Other citrus fruit, n.e.c.",2018,9.210440366976517
356,India,5510,Production,01329,"Other citrus fruit, n.e.c.",2018,13.845070331079134
356,India,5312,Area harvested,01329,"Other citrus fruit, n.e.c.",2019,11.626263078808801
356,India,5412,Yield,01329,"Other citrus fruit, n.e.c.",2019,9.118882761487347
356,India,5510,Production,01329,"Other citrus fruit, n.e.c.",2019,13.83727302821889
356,India,5312,Area harvested,01329,"Other citrus fruit, n.e.c.",2020,11.112462823634855
356,India,5412,Yield,01329,"Other citrus fruit, n.e.c.",2020,8.71450187801844
356,India,5510,Production,01329,"Other citrus fruit, n.e.c.",2020,12.919024904363686
356,India,5312,Area harvested,01329,"Other citrus fruit, n.e.c.",2021,11.251573687764477
356,India,5412,Yield,01329,"Other citrus fruit, n.e.c.",2021,8.756462028651942
356,India,5510,Production,01329,"Other citrus fruit, n.e.c.",2021,13.100119813444692
356,India,5312,Area harvested,01329,"Other citrus fruit, n.e.c.",2022,11.542493975902508
356,India,5412,Yield,01329,"Other citrus fruit, n.e.c.",2022,8.935008388916387
356,India,5510,Production,01329,"Other citrus fruit, n.e.c.",2022,13.569611298299009
356,India,5312,Area harvested,01329,"Other citrus fruit, n.e.c.",2023,11.48247656671073
356,India,5412,Yield,01329,"Other citrus fruit, n.e.c.",2023,8.902659653017713
356,India,5510,Production,01329,"Other citrus fruit, n.e.c.",2023,13.477238101919994
356,India,5312,Area harvested,01359.90,"Other fruits, n.e.c.",2018,13.969947768166355
356,India,5412,Yield,01359.90,"Other fruits, n.e.c.",2018,9.114754154076849
356,India,5510,Production,01359.90,"Other fruits, n.e.c.",2018,16.17683624027606
356,India,5312,Area harvested,01359.90,"Other fruits, n.e.c.",2019,13.981872941919192
356,India,5412,Yield,01359.90,"Other fruits, n.e.c.",2019,9.116875488564745
356,India,5510,Production,01359.90,"Other fruits, n.e.c.",2019,16.190881413663973
356,India,5312,Area harvested,01359.90,"Other fruits, n.e.c.",2020,14.066804541591745
356,India,5412,Yield,01359.90,"Other fruits, n.e.c.",2020,9.040690193101973
356,India,5510,Production,01359.90,"Other fruits, n.e.c.",2020,16.19961967970308
356,India,5312,Area harvested,01359.90,"Other fruits, n.e.c.",2021,14.108429394599886
356,India,5412,Yield,01359.90,"Other fruits, n.e.c.",2021,9.022889683647795
356,India,5510,Production,01359.90,"Other fruits, n.e.c.",2021,16.223445837162796
356,India,5312,Area harvested,01359.90,"Other fruits, n.e.c.",2022,14.082090539182207
356,India,5412,Yield,01359.90,"Other fruits, n.e.c.",2022,9.055801283394675
356,India,5510,Production,01359.90,"Other fruits, n.e.c.",2022,16.230016915062585
356,India,5312,Area harvested,01359.90,"Other fruits, n.e.c.",2023,14.090266952604834
356,India,5412,Yield,01359.90,"Other fruits, n.e.c.",2023,9.066088866578113
356,India,5510,Production,01359.90,"Other fruits, n.e.c.",2023,16.24848007544381
356,India,5312,Area harvested,01449.90,"Other oil seeds, n.e.c.",2018,12.219418196194951
356,India,5412,Yield,01449.90,"Other oil seeds, n.e.c.",2018,5.742361956623676
356,India,5510,Production,01449.90,"Other oil seeds, n.e.c.",2018,11.050905878263567
356,India,5312,Area harvested,01449.90,"Other oil seeds, n.e.c.",2019,11.812125945130491
356,India,5412,Yield,01449.90,"Other oil seeds, n.e.c.",2019,5.744284417965531
356,India,5510,Production,01449.90,"Other oil seeds, n.e.c.",2019,10.645448706505872
356,India,5312,Area harvested,01449.90,"Other oil seeds, n.e.c.",2020,11.787195496759322
356,India,5412,Yield,01449.90,"Other oil seeds, n.e.c.",2020,5.745244264463795
356,India,5510,Production,01449.90,"Other oil seeds, n.e.c.",2020,10.62135173563291
356,India,5312,Area harvested,01449.90,"Other oil seeds, n.e.c.",2021,11.808940223960166
356,India,5412,Yield,01449.90,"Other oil seeds, n.e.c.",2021,5.74748032992192
356,India,5510,Production,01449.90,"Other oil seeds, n.e.c.",2021,10.645448706505872
356,India,5312,Area harvested,01449.90,"Other oil seeds, n.e.c.",2022,11.595417478336447
356,India,5412,Yield,01449.90,"Other oil seeds, n.e.c.",2022,5.749711406544601
356,India,5510,Production,01449.90,"Other oil seeds, n.e.c.",2022,10.434145214930487
356,India,5312,Area harvested,01449.90,"Other oil seeds, n.e.c.",2023,11.581882335809164
356,India,5412,Yield,01449.90,"Other oil seeds, n.e.c.",2023,5.751937516543248
356,India,5510,Production,01449.90,"Other oil seeds, n.e.c.",2023,10.422818106631409
356,India,5312,Area harvested,01709.90,Other pulses n.e.c.,2018,14.639889488997452
356,India,5412,Yield,01709.90,Other pulses n.e.c.,2018,6.085637717125231
356,India,5510,Production,01709.90,Other pulses n.e.c.,2018,13.815511557963774
356,India,5312,Area harvested,01709.90,Other pulses n.e.c.,2019,14.592696911220827
356,India,5412,Yield,01709.90,Other pulses n.e.c.,2019,6.087683404848525
356,India,5510,Production,01709.90,Other pulses n.e.c.,2019,13.770461360146356
356,India,5312,Area harvested,01709.90,Other pulses n.e.c.,2020,14.616370236102837
356,India,5412,Yield,01709.90,Other pulses n.e.c.,2020,6.083587835983788
356,India,5510,Production,01709.90,Other pulses n.e.c.,2020,13.79001391347687
356,India,5312,Area harvested,01709.90,Other pulses n.e.c.,2021,14.616504461006965
356,India,5412,Yield,01709.90,Other pulses n.e.c.,2021,6.085637717125231
356,India,5510,Production,01709.90,Other pulses n.e.c.,2021,13.792165879003049
356,India,5312,Area harvested,01709.90,Other pulses n.e.c.,2022,14.608586327946739
356,India,5412,Yield,01709.90,Other pulses n.e.c.,2022,6.085637717125231
356,India,5510,Production,01709.90,Other pulses n.e.c.,2022,13.784261275565964
356,India,5312,Area harvested,01709.90,Other pulses n.e.c.,2023,14.613827335958321
356,India,5412,Yield,01709.90,Other pulses n.e.c.,2023,6.084954890195321
356,India,5510,Production,01709.90,Other pulses n.e.c.,2023,13.788819253318993
356,India,5312,Area harvested,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2018,13.636385088238372
356,India,5412,Yield,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2018,7.397929115017256
356,India,5510,Production,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2018,14.125932850523105
356,India,5312,Area harvested,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2019,13.621927022483105
356,India,5412,Yield,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2019,7.462387239685337
356,India,5510,Production,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2019,14.17597899749153
356,India,5312,Area harvested,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2020,13.522081335572008
356,India,5412,Yield,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2020,7.608126304631402
356,India,5510,Production,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2020,14.22194772680162
356,India,5312,Area harvested,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2021,13.470422511620319
356,India,5412,Yield,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2021,7.699344094854114
356,India,5510,Production,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2021,14.261535955951022
356,India,5312,Area harvested,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2022,13.49355996996208
356,India,5412,Yield,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2022,7.658227526161352
356,India,5510,Production,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2022,14.243550121503826
356,India,5312,Area harvested,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2023,13.503236567852216
356,India,5412,Yield,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2023,7.656810091480378
356,India,5510,Production,01699,"Other stimulant, spice and aromatic crops, n.e.c.",2023,14.251825330585547
356,India,5312,Area harvested,01349.20,Other stone fruits,2018,6.386879319362645
356,India,5412,Yield,01349.20,Other stone fruits,2018,8.308790458423527
356,India,5510,Production,01349.20,Other stone fruits,2018,7.786177982412396
356,India,5312,Area harvested,01349.20,Other stone fruits,2019,6.39024066706535
356,India,5412,Yield,01349.20,Other stone fruits,2019,8.27949422209283
356,India,5510,Production,01349.20,Other stone fruits,2019,7.761263813146053
356,India,5312,Area harvested,01349.20,Other stone fruits,2020,6.395261598115449
356,India,5412,Yield,01349.20,Other stone fruits,2020,8.283898289045652
356,India,5510,Production,01349.20,Other stone fruits,2020,7.769357485505491
356,India,5312,Area harvested,01349.20,Other stone fruits,2021,6.398594934535208
356,India,5412,Yield,01349.20,Other stone fruits,2021,8.282255360219317
356,India,5510,Production,01349.20,Other stone fruits,2021,7.772318938190019
356,India,5312,Area harvested,01349.20,Other stone fruits,2022,6.403574197934815
356,India,5412,Yield,01349.20,Other stone fruits,2022,8.273897951891175
356,India,5510,Production,01349.20,Other stone fruits,2022,7.7676576533879915
356,India,5312,Area harvested,01349.20,Other stone fruits,2023,6.406879986069314
356,India,5412,Yield,01349.20,Other stone fruits,2023,8.272519521551665
356,India,5510,Production,01349.20,Other stone fruits,2023,7.76977988091611
356,India,5312,Area harvested,01319,"Other tropical fruits, n.e.c.",2018,13.025854679664231
356,India,5412,Yield,01319,"Other tropical fruits, n.e.c.",2018,9.475147803325566
356,India,5510,Production,01319,"Other tropical fruits, n.e.c.",2018,15.593171271845943
356,India,5312,Area harvested,01319,"Other tropical fruits, n.e.c.",2019,13.029344171314523
356,India,5412,Yield,01319,"Other tropical fruits, n.e.c.",2019,9.496924341733827
356,India,5510,Production,01319,"Other tropical fruits, n.e.c.",2019,15.618435586353081
356,India,5312,Area harvested,01319,"Other tropical fruits, n.e.c.",2020,13.03530327195476
356,India,5412,Yield,01319,"Other tropical fruits, n.e.c.",2020,9.45809067853659
356,India,5510,Production,01319,"Other tropical fruits, n.e.c.",2020,15.585556585753046
356,India,5312,Area harvested,01319,"Other tropical fruits, n.e.c.",2021,13.031096412778234
356,India,5412,Yield,01319,"Other tropical fruits, n.e.c.",2021,9.47589185953997
356,India,5510,Production,01319,"Other tropical fruits, n.e.c.",2021,15.599153473574797
356,India,5312,Area harvested,01319,"Other tropical fruits, n.e.c.",2022,13.029927861790828
356,India,5412,Yield,01319,"Other tropical fruits, n.e.c.",2022,9.479046025727445
356,India,5510,Production,01319,"Other tropical fruits, n.e.c.",2022,15.601139614552805
356,India,5312,Area harvested,01319,"Other tropical fruits, n.e.c.",2023,13.028806260087642
356,India,5412,Yield,01319,"Other tropical fruits, n.e.c.",2023,9.474334077414163
356,India,5510,Production,01319,"Other tropical fruits, n.e.c.",2023,15.595307168345895
356,India,5312,Area harvested,01290.90,"Other vegetables, fresh n.e.c.",2018,14.884007566252263
356,India,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2018,9.55538292118516
356,India,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2018,17.53156736441272
356,India,5312,Area harvested,01290.90,"Other vegetables, fresh n.e.c.",2019,14.904072847479162
356,India,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2019,9.561947496181666
356,India,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2019,17.558191432237027
356,India,5312,Area harvested,01290.90,"Other vegetables, fresh n.e.c.",2020,14.867716538818225
356,India,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2020,9.558282293840682
356,India,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2020,17.5181751704238
356,India,5312,Area harvested,01290.90,"Other vegetables, fresh n.e.c.",2021,14.870967576585123
356,India,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2021,9.565844630930576
356,India,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2021,17.528985377989056
356,India,5312,Area harvested,01290.90,"Other vegetables, fresh n.e.c.",2022,14.891704762007627
356,India,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2022,9.567644118177329
356,India,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2022,17.551520822901104
356,India,5312,Area harvested,01290.90,"Other vegetables, fresh n.e.c.",2023,14.902047903721911
356,India,5412,Yield,01290.90,"Other vegetables, fresh n.e.c.",2023,9.574115053030138
356,India,5510,Production,01290.90,"Other vegetables, fresh n.e.c.",2023,17.56834026772156
356,India,5312,Area harvested,01317,Papayas,2018,11.835016210489899
356,India,5412,Yield,01317,Papayas,2018,10.678205503456162
356,India,5510,Production,01317,Papayas,2018,15.605435178219368
356,India,5312,Area harvested,01317,Papayas,2019,11.91170829631447
356,India,5412,Yield,01317,Papayas,2019,10.611646490716511
356,India,5510,Production,01317,Papayas,2019,15.615568995296266
356,India,5312,Area harvested,01317,Papayas,2020,11.863589378812122
356,India,5412,Yield,01317,Papayas,2020,10.61411112739731
356,India,5510,Production,01317,Papayas,2020,15.569914413658926
356,India,5312,Area harvested,01317,Papayas,2021,11.891368749982085
356,India,5412,Yield,01317,Papayas,2021,10.543924646057953
356,India,5510,Production,01317,Papayas,2021,15.527505239228866
356,India,5312,Area harvested,01317,Papayas,2022,11.918397239722838
356,India,5412,Yield,01317,Papayas,2022,10.480317185587182
356,India,5510,Production,01317,Papayas,2022,15.490923646552746
356,India,5312,Area harvested,01317,Papayas,2023,11.904974309480183
356,India,5412,Yield,01317,Papayas,2023,10.474647873741601
356,India,5510,Production,01317,Papayas,2023,15.471832247136902
356,India,5312,Area harvested,01345,Peaches and nectarines,2018,16.1175323381327
356,India,5510,Production,01345,Peaches and nectarines,2018,16.410319069501295
356,India,5312,Area harvested,01345,Peaches and nectarines,2019,16.552404909311605
356,India,5510,Production,01345,Peaches and nectarines,2019,16.596141183870017
356,India,5312,Area harvested,01345,Peaches and nectarines,2020,16.554070712704963
356,India,5510,Production,01345,Peaches and nectarines,2020,16.414155164426756
356,India,5312,Area harvested,01345,Peaches and nectarines,2021,16.147690751596986
356,India,5510,Production,01345,Peaches and nectarines,2021,15.817265722270376
356,India,5312,Area harvested,01345,Peaches and nectarines,2022,15.420795030996018
356,India,5510,Production,01345,Peaches and nectarines,2022,14.924763371521593
356,India,5312,Area harvested,01345,Peaches and nectarines,2023,14.26050717124283
356,India,5510,Production,01345,Peaches and nectarines,2023,13.243615188649247
356,India,5312,Area harvested,01342.01,Pears,2018,10.691967639914864
356,India,5412,Yield,01342.01,Pears,2018,8.885759156108133
356,India,5510,Production,01342.01,Pears,2018,12.669809806411457
356,India,5312,Area harvested,01342.01,Pears,2019,10.645448706505872
356,India,5412,Yield,01342.01,Pears,2019,8.874014124698007
356,India,5510,Production,01342.01,Pears,2019,12.611541086966115
356,India,5312,Area harvested,01342.01,Pears,2020,10.668978650219241
356,India,5412,Yield,01342.01,Pears,2020,8.81658641979603
356,India,5510,Production,01342.01,Pears,2020,12.577639650232573
356,India,5312,Area harvested,01342.01,Pears,2021,10.645448706505872
356,India,5412,Yield,01342.01,Pears,2021,8.790634341577675
356,India,5510,Production,01342.01,Pears,2021,12.52815976788113
356,India,5312,Area harvested,01342.01,Pears,2022,10.691967639914864
356,India,5412,Yield,01342.01,Pears,2022,8.857045423696674
356,India,5510,Production,01342.01,Pears,2022,12.6410997921206
356,India,5312,Area harvested,01342.01,Pears,2023,10.463131911491967
356,India,5412,Yield,01342.01,Pears,2023,8.954660715649895
356,India,5510,Production,01342.01,Pears,2023,12.509877789891931
356,India,5312,Area harvested,01705,"Peas, dry",2018,13.623394390192182
356,India,5412,Yield,01705,"Peas, dry",2018,7.093902840609621
356,India,5510,Production,01705,"Peas, dry",2018,13.80873868047221
356,India,5312,Area harvested,01705,"Peas, dry",2019,13.315824326814132
356,India,5412,Yield,01705,"Peas, dry",2019,7.199678345691172
356,India,5510,Production,01705,"Peas, dry",2019,13.607022833430634
356,India,5312,Area harvested,01705,"Peas, dry",2020,13.300171430313654
356,India,5412,Yield,01705,"Peas, dry",2020,7.273161989844316
356,India,5510,Production,01705,"Peas, dry",2020,13.664874860010542
356,India,5312,Area harvested,01705,"Peas, dry",2021,13.365414648531521
356,India,5412,Yield,01705,"Peas, dry",2021,7.226790659091914
356,India,5510,Production,01705,"Peas, dry",2021,13.683741040896502
356,India,5312,Area harvested,01705,"Peas, dry",2022,13.543649339852635
356,India,5412,Yield,01705,"Peas, dry",2022,7.184780771245389
356,India,5510,Production,01705,"Peas, dry",2022,13.819903893118932
356,India,5312,Area harvested,01705,"Peas, dry",2023,13.639920692409326
356,India,5412,Yield,01705,"Peas, dry",2023,7.2101535352695985
356,India,5510,Production,01705,"Peas, dry",2023,13.941559390932
356,India,5312,Area harvested,01242,"Peas, green",2018,13.199326270390594
356,India,5412,Yield,01242,"Peas, green",2018,9.214501701621412
356,India,5510,Production,01242,"Peas, green",2018,15.50597549347452
356,India,5312,Area harvested,01242,"Peas, green",2019,13.221305136851795
356,India,5412,Yield,01242,"Peas, green",2019,9.218020801819534
356,India,5510,Production,01242,"Peas, green",2019,15.531468493567473
356,India,5312,Area harvested,01242,"Peas, green",2020,13.249878458265119
356,India,5412,Yield,01242,"Peas, green",2020,9.239588446335167
356,India,5510,Production,01242,"Peas, green",2020,15.581610451410368
356,India,5312,Area harvested,01242,"Peas, green",2021,13.248116346376765
356,India,5412,Yield,01242,"Peas, green",2021,9.241005358286976
356,India,5510,Production,01242,"Peas, green",2021,15.581268395710447
356,India,5312,Area harvested,01242,"Peas, green",2022,13.28787951079572
356,India,5412,Yield,01242,"Peas, green",2022,9.257128533474942
356,India,5510,Production,01242,"Peas, green",2022,15.637152563434134
356,India,5312,Area harvested,01242,"Peas, green",2023,13.31957518872681
356,India,5412,Yield,01242,"Peas, green",2023,9.289641266112541
356,India,5510,Production,01242,"Peas, green",2023,15.701367502270463
356,India,5312,Area harvested,01651,"Pepper (Piper spp.), raw",2018,11.80560254159177
356,India,5412,Yield,01651,"Pepper (Piper spp.), raw",2018,6.2015228588735365
356,India,5510,Production,01651,"Pepper (Piper spp.), raw",2018,11.097425172408931
356,India,5312,Area harvested,01651,"Pepper (Piper spp.), raw",2019,11.835016210489899
356,India,5412,Yield,01651,"Pepper (Piper spp.), raw",2019,6.1723267061655855
356,India,5510,Production,01651,"Pepper (Piper spp.), raw",2019,11.097425172408931
356,India,5312,Area harvested,01651,"Pepper (Piper spp.), raw",2020,11.827743504053695
356,India,5412,Yield,01651,"Pepper (Piper spp.), raw",2020,6.1796024892233765
356,India,5510,Production,01651,"Pepper (Piper spp.), raw",2020,11.097425172408931
356,India,5312,Area harvested,01651,"Pepper (Piper spp.), raw",2021,11.80297223930937
356,India,5412,Yield,01651,"Pepper (Piper spp.), raw",2021,6.185385239745289
356,India,5510,Production,01651,"Pepper (Piper spp.), raw",2021,11.078587931010343
356,India,5312,Area harvested,01651,"Pepper (Piper spp.), raw",2022,11.76756768334381
356,India,5412,Yield,01651,"Pepper (Piper spp.), raw",2022,6.220391343177919
356,India,5510,Production,01651,"Pepper (Piper spp.), raw",2022,11.078250059885505
356,India,5312,Area harvested,01651,"Pepper (Piper spp.), raw",2023,11.749324769294846
356,India,5412,Yield,01651,"Pepper (Piper spp.), raw",2023,6.253828811575473
356,India,5510,Production,01651,"Pepper (Piper spp.), raw",2023,11.093472582491783
356,India,5312,Area harvested,01707,"Pigeon peas, dry",2018,15.305784456630512
356,India,5412,Yield,01707,"Pigeon peas, dry",2018,6.874715424903937
356,India,5510,Production,01707,"Pigeon peas, dry",2018,15.271755565091965
356,India,5312,Area harvested,01707,"Pigeon peas, dry",2019,15.330536906717613
356,India,5412,Yield,01707,"Pigeon peas, dry",2019,6.592633490771575
356,India,5510,Production,01707,"Pigeon peas, dry",2019,15.01410120442838
356,India,5312,Area harvested,01707,"Pigeon peas, dry",2020,15.326777823355705
356,India,5412,Yield,01707,"Pigeon peas, dry",2020,6.756467164768355
356,India,5510,Production,01707,"Pigeon peas, dry",2020,15.17436460376374
356,India,5312,Area harvested,01707,"Pigeon peas, dry",2021,15.368261921683153
356,India,5412,Yield,01707,"Pigeon peas, dry",2021,6.818377467830921
356,India,5510,Production,01707,"Pigeon peas, dry",2021,15.277816667191617
