name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype/0,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,sunsetEpoch,stations/4,stations/3,source,stations/0,stations/6,stations/1,datetimeEpoch,sunriseEpoch,stations/5,stations/2
,2020-12-10,80.9,54.8,66.2,80.9,54.8,66.2,54.7,70.0,0.0,0,0.0,,0,0,12.3,4.7,276.1,1015.0,2.0,1.2,156.1,13.4,6,,07:03:15,17:24:46,0.85,Clear,Clear conditions throughout the day.,clear-day,,1607601286,42181099999,42139099999,obs,42182099999,,42176099999,1607538600,1607563995,,VIDP
,2020-12-11,75.6,55.2,64.9,75.6,55.2,64.9,56.5,76.3,0.0,0,0.0,,0,0,10.1,8.1,154.6,1014.9,43.2,1.0,142.1,12.2,6,,07:03:56,17:25:01,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,1607687701,42181099999,42139099999,obs,42182099999,,42176099999,1607625000,1607650436,remote,VIDP
,2020-12-12,70.6,56.7,62.9,70.6,56.7,62.9,59.3,88.7,0.0,0,0.0,,0,0,15.0,6.9,265.2,1015.2,71.5,0.7,105.1,8.9,4,,07:04:36,17:25:17,0.92,Partially cloudy,Partly cloudy throughout the day.,fog,,1607774117,42181099999,42139099999,obs,42182099999,,42176099999,1607711400,1607736876,,VIDP
,2020-12-13,67.4,52.3,58.2,67.4,52.3,58.2,53.9,87.0,0.0,0,0.0,,0,0,19.0,9.2,295.7,1015.9,25.7,1.0,162.7,13.9,6,,07:05:15,17:25:35,0.95,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,,1607860535,42181099999,42139099999,obs,42182099999,,42176099999,1607797800,1607823315,,VIDP
,2020-12-14,62.6,49.0,55.6,62.6,47.2,55.3,48.9,80.0,0.0,0,0.0,,0,0,19.0,8.1,304.4,1017.1,4.0,1.4,167.8,14.6,6,,07:05:53,17:25:55,0.0,Clear,Clear conditions throughout the day.,clear-day,,1607946955,42181099999,42139099999,obs,42182099999,,42176099999,1607884200,1607909753,,VIDP
,2020-12-15,64.1,43.1,53.5,64.1,42.1,53.1,47.3,81.6,0.0,0,0.0,,0,0,14.3,6.9,304.5,1019.1,1.4,1.0,168.8,14.6,7,,07:06:30,17:26:16,0.02,Clear,Clear conditions throughout the day.,clear-day,,1608033376,42181099999,42139099999,obs,42182099999,,42176099999,1607970600,1607996190,,VIDP
,2020-12-16,63.5,44.6,52.0,63.5,43.2,51.3,46.9,84.7,0.0,0,0.0,,0,0,19.2,8.1,276.9,1021.0,12.6,0.8,167.9,14.4,6,,07:07:07,17:26:38,0.05,Clear,Clear conditions throughout the day.,fog,,1608119798,42181099999,42139099999,obs,42182099999,,42176099999,1608057000,1608082627,,VIDP
,2020-12-17,58.1,41.0,48.4,58.1,35.2,46.1,44.3,86.8,0.0,0,0.0,,0,0,21.0,11.4,276.4,1020.3,16.6,1.0,168.8,14.5,7,,07:07:42,17:27:02,0.08,Clear,Clear conditions throughout the day.,clear-day,,1608206222,42181099999,42139099999,obs,42182099999,,42176099999,1608143400,1608169062,VIDD,VIDP
,2020-12-18,67.1,41.0,52.1,67.1,37.1,50.7,39.2,66.3,0.0,0,0.0,,0,0,21.5,11.4,265.3,1018.5,0.0,1.5,167.4,14.4,6,,07:08:16,17:27:27,0.12,Clear,Clear conditions throughout the day.,clear-day,,1608292647,42181099999,42139099999,obs,42182099999,,42176099999,1608229800,1608255496,VIDD,VIDP
,2020-12-19,71.0,42.8,53.9,71.0,40.0,53.3,41.5,65.7,0.0,0,0.0,,0,0,19.9,10.3,265.1,1019.1,1.7,1.3,167.4,14.4,6,,07:08:49,17:27:54,0.15,Clear,Clear conditions throughout the day.,clear-day,,1608379074,42181099999,42139099999,obs,42182099999,,42176099999,1608316200,1608341929,VIDD,VIDP
,2020-12-20,71.6,42.2,55.1,71.6,42.2,54.9,42.7,66.6,0.0,0,0.0,,0,0,18.3,9.2,276.9,1019.5,29.6,1.1,163.1,14.0,6,,07:09:21,17:28:22,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,1608465502,42181099999,42139099999,obs,42182099999,,42176099999,1608402600,1608428361,,VIDP
,2020-12-21,72.1,45.8,56.6,72.1,45.8,56.5,46.3,71.3,0.0,0,0.0,,0,0,14.8,7.3,273.2,1017.4,37.1,1.0,144.1,12.3,6,,07:09:52,17:28:51,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,1608551931,42181099999,42139099999,obs,42182099999,,42176099999,1608489000,1608514792,,VIDP
,2020-12-22,73.1,45.7,56.1,73.1,45.7,56.1,46.1,73.3,0.0,0,0.0,,0,0,12.8,7.1,288.9,1016.2,30.5,0.7,162.1,14.0,6,,07:10:21,17:29:21,0.25,Partially cloudy,Partly cloudy throughout the day.,fog,,1608638361,42181099999,42139099999,obs,42182099999,,42176099999,1608575400,1608601221,VIDD,VIDP
,2020-12-23,72.5,43.2,56.0,72.5,43.2,56.0,47.5,76.6,0.0,0,0.0,,0,0,11.4,5.8,275.3,1015.4,9.6,0.7,166.3,14.4,6,,07:10:50,17:29:53,0.28,Clear,Clear conditions throughout the day.,fog,,1608724793,42181099999,42139099999,obs,42182099999,,42176099999,1608661800,1608687650,VIDD,VIDP
,2020-12-24,72.5,44.0,56.1,72.5,44.0,56.1,48.0,77.5,0.0,0,0.0,,0,0,13.9,5.0,274.2,1015.9,4.2,0.6,166.9,14.5,6,,07:11:17,17:30:26,0.31,Clear,Clear conditions throughout the day.,fog,,1608811226,42181099999,42139099999,obs,42182099999,,42176099999,1608748200,1608774077,VIDD,VIDP
,2020-12-25,70.8,44.3,55.7,70.8,44.3,55.5,46.5,75.4,0.0,0,0.0,,0,0,16.6,9.2,298.0,1017.0,2.5,0.9,167.4,14.5,6,,07:11:43,17:31:00,0.34,Clear,Clear conditions throughout the day.,fog,,1608897660,42181099999,42139099999,obs,42182099999,,42176099999,1608834600,1608860503,remote,VIDP
,2020-12-26,70.6,44.6,55.0,70.6,44.6,54.8,45.1,72.2,0.0,0,0.0,,0,0,17.0,6.9,274.5,1016.1,10.9,0.9,166.7,14.4,6,,07:12:07,17:31:35,0.37,Clear,Clear conditions throughout the day.,fog,,1608984095,42181099999,42139099999,obs,42182099999,,42176099999,1608921000,1608946927,VIDD,VIDP
,2020-12-27,69.8,46.1,57.8,69.8,46.1,57.8,48.0,72.5,0.0,0,0.0,,0,0,25.3,12.8,135.8,1013.8,36.7,0.7,164.5,14.3,6,,07:12:30,17:32:12,0.41,Partially cloudy,Partly cloudy throughout the day.,fog,,1609070532,42181099999,42139099999,obs,42182099999,,42176099999,1609007400,1609033350,,VIDP
,2020-12-28,66.2,45.7,55.6,66.2,45.7,55.6,41.0,60.6,0.0,0,0.0,,0,0,19.2,9.1,308.9,1016.6,13.9,1.4,170.3,14.6,7,,07:12:52,17:32:49,0.44,Clear,Clear conditions throughout the day.,clear-day,,1609156969,42181099999,42139099999,obs,42182099999,,42176099999,1609093800,1609119772,,VIDP
,2020-12-29,63.6,42.4,51.0,63.6,41.1,50.3,42.1,73.9,0.0,0,0.0,,0,0,20.4,9.2,282.6,1017.7,0.0,1.3,169.6,14.5,6,,07:13:12,17:33:28,0.47,Clear,Clear conditions throughout the day.,clear-day,,1609243408,42181099999,42139099999,obs,42182099999,,42176099999,1609180200,1609206192,,VIDP
,2020-12-30,60.1,41.0,49.7,60.1,36.4,48.4,44.5,83.9,0.0,0,0.0,,0,0,16.8,6.9,283.2,1019.3,23.5,0.8,168.9,14.5,7,,07:13:31,17:34:07,0.5,Partially cloudy,Clearing in the afternoon.,fog,,1609329847,42181099999,42139099999,obs,42182099999,,42176099999,1609266600,1609292611,VIDD,VIDP
,2020-12-31,61.6,42.7,48.8,61.6,40.0,48.1,45.5,89.4,0.0,0,0.0,,0,0,13.4,5.8,257.8,1018.5,56.3,0.4,164.6,14.3,6,,07:13:48,17:34:47,0.54,Partially cloudy,Partly cloudy throughout the day.,fog,,1609416287,42181099999,42139099999,obs,42182099999,,42176099999,1609353000,1609379028,VIDD,VIDP
,2021-01-01,64.6,38.6,50.3,64.6,38.6,50.3,43.2,79.3,0.0,0,0.0,,0,0,11.4,6.9,88.9,1017.9,15.1,0.4,161.3,13.9,6,,07:14:04,17:35:29,0.58,Clear,Clear conditions throughout the day.,fog,,1609502729,42181099999,42139099999,obs,42182099999,,42176099999,1609439400,1609465444,,VIDP
,2021-01-02,66.2,45.9,56.2,66.2,45.9,56.1,48.7,77.9,0.036,100,8.33,rain,0,0,12.3,10.3,92.7,1016.1,71.8,0.7,97.2,8.2,5,,07:14:19,17:36:11,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,,1609589171,42181099999,42139099999,obs,42182099999,,42176099999,1609525800,1609551859,,VIDP
,2021-01-03,62.6,51.9,57.0,62.6,51.9,57.0,53.9,90.1,1.443,100,12.5,rain,0,0,22.4,10.3,83.1,1014.6,80.2,0.7,122.1,10.7,5,,07:14:32,17:36:53,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,,1609675613,42181099999,42139099999,obs,42182099999,,42176099999,1609612200,1609638272,VIDD,VIDP
,2021-01-04,71.0,53.9,61.2,71.0,53.9,61.2,59.4,94.2,0.218,100,12.5,rain,0,0,16.8,11.4,350.3,1016.1,70.7,0.5,124.5,10.9,6,,07:14:43,17:37:37,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,,1609762057,42181099999,42139099999,obs,42182099999,,42176099999,1609698600,1609724683,VIDD,VIDP
,2021-01-05,69.2,58.2,62.7,69.2,58.2,62.7,60.9,93.8,0.046,100,8.33,rain,0,0,21.7,9.2,52.0,1015.5,85.6,1.0,112.9,9.6,5,,07:14:53,17:38:22,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,,1609848502,42181099999,42139099999,obs,42182099999,,42176099999,1609785000,1609811093,VIDD,VIDP
,2021-01-06,68.6,58.9,61.6,68.6,58.9,61.6,60.2,95.2,2.292,100,12.5,rain,0,0,13.4,7.8,280.4,1015.0,57.4,0.6,125.4,10.7,5,,07:15:01,17:39:07,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,,1609934947,42181099999,42139099999,obs,42182099999,,42176099999,1609871400,1609897501,VIDD,VIDP
,2021-01-07,67.0,54.5,61.3,67.0,54.5,61.3,58.4,90.6,0.0,0,0.0,,0,0,14.3,6.9,294.3,1015.0,45.0,0.6,126.9,11.0,5,,07:15:08,17:39:52,0.79,Partially cloudy,Partly cloudy throughout the day.,fog,,1610021392,42181099999,42139099999,obs,42182099999,,42176099999,1609957800,1609983908,,VIDP
,2021-01-08,61.4,52.5,56.4,61.4,52.5,56.4,54.1,92.2,0.0,0,0.0,,0,0,13.6,5.8,295.7,1014.7,74.9,0.7,130.8,11.4,5,,07:15:13,17:40:39,0.82,Partially cloudy,Partly cloudy throughout the day.,fog,,1610107839,42181099999,42139099999,obs,42182099999,,42176099999,1610044200,1610070313,,VIDP
,2021-01-09,66.9,51.8,58.3,66.9,51.8,58.3,55.4,90.5,0.0,0,0.0,,0,0,20.1,6.9,279.5,1015.4,67.1,0.7,148.1,12.9,5,,07:15:17,17:41:26,0.86,Partially cloudy,Partly cloudy throughout the day.,fog,,1610194286,42181099999,42139099999,obs,42182099999,,42176099999,1610130600,1610156717,,VIDP
,2021-01-10,59.5,48.2,52.5,59.5,44.1,51.4,48.4,86.8,0.0,0,0.0,,0,0,18.8,10.3,279.8,1016.1,31.3,0.8,179.1,15.4,7,,07:15:19,17:42:13,0.9,Partially cloudy,Partly cloudy throughout the day.,fog,,1610280733,42181099999,42139099999,obs,42182099999,,42176099999,1610217000,1610243119,VIDD,VIDP
,2021-01-11,61.9,44.6,52.2,61.9,41.3,51.0,47.8,86.2,0.0,0,0.0,,0,0,22.6,10.3,283.4,1016.6,23.4,0.9,178.0,15.2,7,,07:15:19,17:43:01,0.93,Partially cloudy,Partly cloudy throughout the day.,fog,,1610367181,42181099999,42139099999,obs,42182099999,remote,42176099999,1610303400,1610329519,VIDD,VIDP
,2021-01-12,60.8,43.0,50.9,60.8,42.9,50.7,46.4,85.5,0.0,0,0.0,,0,0,21.0,10.1,290.0,1017.0,6.8,0.7,178.2,15.5,7,,07:15:18,17:43:49,0.97,Clear,Clear conditions throughout the day.,fog,,1610453629,42181099999,42139099999,obs,42182099999,remote,42176099999,1610389800,1610415918,VIDD,VIDP
,2021-01-13,61.1,40.8,49.9,61.1,40.8,49.1,45.0,84.4,0.0,0,0.0,,0,0,18.3,7.4,282.3,1016.1,2.1,0.6,180.8,15.6,7,,07:15:15,17:44:38,0.0,Clear,Clear conditions throughout the day.,fog,,1610540078,42181099999,42139099999,obs,42182099999,remote,42176099999,1610476200,1610502315,VIDD,VIDP
,2021-01-14,66.2,40.0,52.1,66.2,40.0,52.1,46.7,84.1,0.0,0,0.0,,0,0,9.6,4.7,291.4,1015.9,28.6,0.4,169.5,14.5,7,,07:15:10,17:45:27,0.03,Partially cloudy,Partly cloudy throughout the day.,fog,,1610626527,42181099999,42139099999,obs,42182099999,,42176099999,1610562600,1610588710,VIDD,VIDP
,2021-01-15,69.8,45.9,55.6,69.8,45.9,55.6,50.6,85.6,0.0,0,0.0,,0,0,9.4,4.7,64.8,1014.4,32.4,0.4,174.7,15.1,7,,07:15:04,17:46:16,0.07,Partially cloudy,Partly cloudy throughout the day.,fog,,1610712976,42181099999,42139099999,obs,42182099999,remote,42176099999,1610649000,1610675104,VIDD,VIDP
,2021-01-16,62.6,46.4,51.9,62.6,44.2,51.6,48.5,89.4,0.0,0,0.0,,0,0,15.0,6.7,266.3,1013.2,50.0,0.3,157.5,13.6,7,,07:14:57,17:47:06,0.1,Partially cloudy,Clearing in the afternoon.,fog,,1610799426,42181099999,42139099999,obs,42182099999,,42176099999,1610735400,1610761497,remote,VIDP
,2021-01-17,57.4,42.8,50.5,57.4,40.0,49.8,47.7,90.6,0.0,0,0.0,,0,0,17.7,12.8,93.4,1015.5,33.7,0.3,157.2,13.6,7,,07:14:47,17:47:56,0.13,Partially cloudy,Clearing in the afternoon.,fog,,1610885876,42181099999,42139099999,obs,42182099999,,42176099999,1610821800,1610847887,,VIDP
,2021-01-18,66.5,50.0,57.4,66.5,50.0,57.4,53.2,86.9,0.004,100,4.17,rain,0,0,16.3,8.1,91.1,1016.2,76.7,0.6,106.3,9.3,4,,07:14:36,17:48:46,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,,1610972326,42181099999,42139099999,obs,42182099999,remote,42176099999,1610908200,1610934276,VIDD,VIDP
,2021-01-19,67.6,47.9,55.2,67.6,47.9,55.2,51.7,88.5,0.0,0,0.0,,0,0,15.9,9.2,271.8,1014.2,32.8,0.4,172.8,15.0,7,,07:14:24,17:49:36,0.19,Partially cloudy,Partly cloudy throughout the day.,fog,,1611058776,42181099999,42139099999,obs,42182099999,remote,42176099999,1610994600,1611020664,VIDD,VIDP
,2021-01-20,66.6,48.2,55.9,66.6,44.1,55.3,50.8,83.9,0.0,0,0.0,,0,0,23.0,12.1,272.4,1014.5,22.0,0.5,183.9,15.9,7,,07:14:10,17:50:26,0.23,Partially cloudy,Clearing in the afternoon.,fog,,1611145226,42181099999,42139099999,obs,42182099999,remote,42176099999,1611081000,1611107050,VIDD,VIDP
,2021-01-21,73.3,49.7,57.5,73.3,48.0,57.3,48.4,75.4,0.0,0,0.0,,0,0,24.4,12.8,269.1,1013.5,3.3,1.0,188.8,16.3,7,,07:13:54,17:51:16,0.25,Clear,Clear conditions throughout the day.,clear-day,,1611231676,42181099999,42139099999,obs,42182099999,remote,42176099999,1611167400,1611193434,VIDD,VIDP
,2021-01-22,64.1,42.4,52.8,64.1,39.5,52.2,48.9,87.4,0.0,0,0.0,,0,0,12.8,7.1,85.7,1014.8,14.6,0.6,187.7,16.3,7,,07:13:37,17:52:07,0.29,Clear,Clear conditions throughout the day.,fog,,1611318127,42181099999,42139099999,obs,42182099999,remote,42176099999,1611253800,1611279817,VIDD,VIDP
,2021-01-23,67.4,48.2,55.8,67.4,44.5,55.1,50.5,84.1,0.0,0,0.0,,0,0,20.4,10.3,106.5,1013.0,37.5,0.5,181.3,15.6,7,,07:13:18,17:52:57,0.32,Partially cloudy,Clearing in the afternoon.,fog,,1611404577,42181099999,42139099999,obs,42182099999,,42176099999,1611340200,1611366198,VIDD,VIDP
,2021-01-24,59.0,48.8,54.1,59.0,46.9,54.0,52.0,92.7,0.0,0,0.0,,0,0,13.9,9.2,283.8,1016.1,47.6,0.4,171.1,14.8,6,,07:12:57,17:53:48,0.35,Partially cloudy,Clearing in the afternoon.,fog,,1611491028,42181099999,42139099999,obs,42182099999,,42176099999,1611426600,1611452577,VIDD,VIDP
,2021-01-25,62.7,47.6,53.7,62.7,45.6,52.9,50.1,88.7,0.0,0,0.0,,0,0,15.9,8.1,299.0,1018.1,9.9,0.7,179.1,15.4,7,,07:12:36,17:54:38,0.39,Clear,Clear conditions throughout the day.,fog,,1611577478,42181099999,42139099999,obs,42182099999,,42176099999,1611513000,1611538956,,VIDP
,2021-01-26,67.4,43.8,54.7,67.4,43.8,54.7,46.3,77.0,0.0,0,0.0,,0,0,14.3,8.5,278.9,1017.6,0.1,0.9,192.2,16.5,7,,07:12:12,17:55:28,0.42,Clear,Clear conditions throughout the day.,fog,,1611663928,42181099999,42139099999,obs,42182099999,,42176099999,1611599400,1611625332,,VIDP
,2021-01-27,68.9,45.1,55.2,68.9,44.0,54.8,46.5,76.2,0.0,0,0.0,,0,0,16.6,9.2,276.4,1017.2,0.0,1.1,195.7,16.8,7,,07:11:47,17:56:19,0.45,Clear,Clear conditions throughout the day.,clear-day,,1611750379,42181099999,42139099999,obs,42182099999,,42176099999,1611685800,1611711707,VIDD,VIDP
,2021-01-28,66.2,42.8,54.2,66.2,42.8,54.2,45.4,75.4,0.0,0,0.0,,0,0,12.5,5.8,315.6,1018.1,0.3,0.9,197.0,16.9,7,,07:11:21,17:57:09,0.48,Clear,Clear conditions throughout the day.,fog,,1611836829,42181099999,42139099999,obs,42182099999,,42176099999,1611772200,1611798081,,VIDP
,2021-01-29,67.9,42.9,54.2,67.9,42.9,54.2,46.3,77.2,0.0,0,0.0,,0,0,18.6,11.4,278.3,1018.5,0.0,0.9,197.5,17.0,7,,07:10:53,17:57:59,0.5,Clear,Clear conditions throughout the day.,fog,,1611923279,42181099999,42139099999,obs,42182099999,,42176099999,1611858600,1611884453,,VIDP
,2021-01-30,69.4,42.8,54.5,69.4,41.1,54.0,44.7,72.7,0.0,0,0.0,,0,0,19.2,11.1,270.6,1016.8,11.3,1.2,200.7,17.3,7,,07:10:23,17:58:48,0.55,Clear,Clear conditions throughout the day.,clear-day,,1612009728,42181099999,42139099999,obs,42182099999,,42176099999,1611945000,1611970823,VIDD,VIDP
,2021-01-31,73.2,41.9,55.8,73.2,41.9,55.8,43.4,67.8,0.0,0,0.0,,0,0,12.1,5.8,247.4,1017.3,0.0,1.3,200.0,17.2,7,,07:09:52,17:59:38,0.59,Clear,Clear conditions throughout the day.,clear-day,,1612096178,42181099999,42139099999,obs,42182099999,,42176099999,1612031400,1612057192,VIDD,VIDP
,2021-02-01,78.1,45.9,61.6,78.1,45.9,61.6,45.9,62.7,0.0,0,0.0,,0,0,13.0,7.0,268.3,1018.9,5.7,1.3,199.0,17.0,7,,07:09:20,18:00:27,0.62,Clear,Clear conditions throughout the day.,clear-day,,1612182627,42181099999,42139099999,obs,42182099999,,42176099999,1612117800,1612143560,,VIDP
,2021-02-02,78.9,48.1,62.7,78.9,48.1,62.7,50.7,71.0,0.0,0,0.0,,0,0,11.2,5.8,196.3,1017.3,0.0,0.8,200.0,17.2,7,,07:08:46,18:01:16,0.66,Clear,Clear conditions throughout the day.,fog,,1612269076,42181099999,42139099999,obs,42182099999,,42176099999,1612204200,1612229926,VIDD,VIDP
,2021-02-03,78.0,53.4,64.7,78.0,53.4,64.7,55.9,76.1,0.0,0,0.0,,0,0,19.9,9.2,105.3,1015.6,30.3,1.0,194.1,16.6,7,,07:08:11,18:02:05,0.7,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,,1612355525,42181099999,42139099999,obs,42182099999,,42176099999,1612290600,1612316291,VIDD,VIDP
,2021-02-04,71.5,54.2,61.7,71.5,54.2,61.7,57.8,87.6,0.041,100,16.67,rain,0,0,23.0,9.7,32.9,1016.2,64.4,0.9,164.0,14.1,7,,07:07:35,18:02:53,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,,1612441973,42181099999,42139099999,obs,42182099999,,42176099999,1612377000,1612402655,,VIDP
,2021-02-05,69.8,48.2,57.7,69.8,48.2,57.7,51.0,80.6,0.0,0,0.0,,0,0,12.3,6.9,287.4,1017.8,5.9,1.0,188.5,16.2,7,,07:06:57,18:03:42,0.77,Clear,Clear conditions throughout the day.,clear-day,,1612528422,42181099999,42139099999,obs,42182099999,,42176099999,1612463400,1612489017,,VIDP
,2021-02-06,71.6,48.9,59.1,71.6,48.4,59.0,52.1,80.2,0.0,0,0.0,,0,0,20.8,11.4,288.7,1018.1,4.2,1.2,205.2,17.9,7,,07:06:18,18:04:29,0.8,Clear,Clear conditions throughout the day.,clear-day,,1612614869,42181099999,42139099999,obs,42182099999,,42176099999,1612549800,1612575378,,VIDP
,2021-02-07,73.1,48.2,59.2,73.1,47.3,59.1,52.9,81.8,0.0,0,0.0,,0,0,22.4,11.4,283.2,1017.8,1.3,1.0,207.1,17.9,8,,07:05:38,18:05:17,0.84,Clear,Clear conditions throughout the day.,clear-day,,1612701317,42181099999,42139099999,obs,42182099999,,42176099999,1612636200,1612661738,VIDD,VIDP
,2021-02-08,74.7,49.7,60.1,74.7,48.4,60.1,52.5,78.8,0.0,0,0.0,,0,0,16.3,8.1,292.1,1017.8,3.8,1.0,207.9,18.0,8,,07:04:56,18:06:04,0.87,Clear,Clear conditions throughout the day.,clear-day,,1612787764,42181099999,42139099999,obs,42182099999,,42176099999,1612722600,1612748096,,VIDP
,2021-02-09,77.0,50.0,61.4,77.0,50.0,61.4,52.2,75.8,0.0,0,0.0,,0,0,16.8,5.8,244.8,1014.8,36.3,1.0,207.2,17.8,8,,07:04:13,18:06:51,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,1612874211,42181099999,42139099999,obs,42182099999,,42176099999,1612809000,1612834453,,VIDP
,2021-02-10,83.0,53.4,65.1,82.3,53.4,65.1,54.4,72.1,0.0,0,0.0,,0,0,9.4,8.1,234.5,1012.7,13.7,1.2,209.8,18.0,8,,07:03:29,18:07:37,0.95,Clear,Clear conditions throughout the day.,clear-day,,1612960657,42181099999,42139099999,obs,42182099999,,42176099999,1612895400,1612920809,VIDD,VIDP
,2021-02-11,75.1,51.7,62.4,75.1,51.7,62.4,55.7,80.7,0.0,0,0.0,,0,0,12.8,10.3,283.6,1013.9,24.3,0.8,212.5,18.3,8,,07:02:44,18:08:23,0.98,Partially cloudy,Partly cloudy throughout the day.,fog,,1613047103,,VIDD,obs,42182099999,,0,1612981800,1613007164,,42181099999
,2021-02-12,79.4,53.5,64.6,79.4,53.5,64.6,57.2,79.1,0.0,0,0.0,,0,0,9.6,6.9,282.3,1015.1,54.4,0.5,178.9,15.5,6,,07:01:57,18:09:09,0.0,Partially cloudy,Partly cloudy throughout the day.,fog,,1613133549,,,obs,42182099999,,0,1613068200,1613093517,,VIDD
,2021-02-13,80.0,57.1,65.2,80.0,57.1,65.2,57.4,79.2,0.0,0,0.0,,0,0,10.1,5.4,287.5,1015.4,61.2,0.8,210.2,18.2,8,,07:01:10,18:09:54,0.05,Partially cloudy,Clearing in the afternoon.,fog,,1613219994,42181099999,42139099999,obs,42182099999,,42176099999,1613154600,1613179870,VIDD,VIDP
,2021-02-14,82.1,52.1,65.7,82.1,52.1,65.7,56.0,74.4,0.0,0,0.0,,0,0,11.2,3.8,232.4,1014.5,12.6,1.0,213.2,18.5,8,,07:00:21,18:10:39,0.08,Clear,Clear conditions throughout the day.,clear-day,,1613306439,42181099999,42139099999,obs,42182099999,,42176099999,1613241000,1613266221,VIDD,VIDP
,2021-02-15,83.6,52.3,67.7,84.4,52.3,67.7,57.9,74.5,0.0,0,0.0,,0,0,11.0,7.9,195.5,1012.7,8.0,1.3,204.5,17.6,8,,06:59:31,18:11:24,0.11,Clear,Clear conditions throughout the day.,clear-day,,1613392884,42181099999,42139099999,obs,42182099999,,42176099999,1613327400,1613352571,VIDD,VIDP
,2021-02-16,83.8,55.7,69.0,84.5,55.7,69.2,59.6,74.9,0.0,0,0.0,,0,0,10.3,4.7,31.5,1012.2,4.3,1.0,216.0,18.7,8,,06:58:40,18:12:08,0.14,Clear,Clear conditions throughout the day.,clear-day,,1613479328,42181099999,42139099999,obs,42182099999,,42176099999,1613413800,1613438920,VIDD,VIDP
,2021-02-17,80.3,53.9,66.1,80.6,53.9,66.1,56.2,73.9,0.0,0,0.0,,0,0,11.0,5.6,276.5,1014.1,3.5,1.1,218.3,18.8,8,,06:57:48,18:12:52,0.18,Clear,Clear conditions throughout the day.,clear-day,,1613565772,42181099999,42139099999,obs,42182099999,,42176099999,1613500200,1613525268,VIDD,VIDP
,2021-02-18,81.8,52.4,66.5,82.4,52.4,66.6,56.7,73.8,0.0,0,0.0,,0,0,8.5,5.3,324.5,1016.8,0.5,1.1,219.6,18.8,8,,06:56:55,18:13:35,0.21,Clear,Clear conditions throughout the day.,clear-day,,1613652215,42181099999,42139099999,obs,42182099999,,42176099999,1613586600,1613611615,VIDD,VIDP
,2021-02-19,78.2,52.1,64.5,78.2,52.1,64.5,56.5,77.6,0.0,0,0.0,,0,0,15.7,9.9,260.8,1019.2,6.6,1.0,222.0,19.2,8,,06:56:01,18:14:18,0.24,Clear,Clear conditions throughout the day.,clear-day,,1613738658,42181099999,42139099999,obs,42182099999,,42176099999,1613673000,1613697961,VIDD,VIDP
,2021-02-20,79.8,53.5,64.7,79.8,53.5,64.7,55.7,76.7,0.0,0,0.0,,0,0,15.9,7.4,264.9,1019.2,42.8,0.9,224.0,19.4,8,,06:55:07,18:15:00,0.25,Partially cloudy,Clearing in the afternoon.,fog,,1613825100,remote,VIDD,obs,42182099999,,0,1613759400,1613784307,,42181099999
,2021-02-21,81.9,53.3,65.3,82.4,53.3,65.4,56.3,75.3,0.0,0,0.0,,0,0,18.6,9.4,254.9,1017.5,0.5,1.2,227.5,19.7,8,,06:54:11,18:15:42,0.3,Clear,Clear conditions throughout the day.,clear-day,,1613911542,VIDD,42181099999,obs,42182099999,,0,1613845800,1613870651,,42139099999
,2021-02-22,83.9,55.3,66.8,83.8,55.3,66.9,56.4,72.3,0.0,0,0.0,,0,0,19.7,9.4,259.7,1015.2,3.2,1.4,223.5,19.3,8,,06:53:14,18:16:24,0.34,Clear,Clear conditions throughout the day.,clear-day,,1613997984,42181099999,42139099999,obs,42182099999,,42176099999,1613932200,1613956994,VIDD,VIDP
,2021-02-23,87.3,55.4,69.7,86.7,55.4,69.5,56.4,67.4,0.0,0,0.0,,0,0,13.2,7.9,247.9,1012.9,9.8,1.6,227.2,19.6,8,,06:52:17,18:17:05,0.37,Clear,Clear conditions throughout the day.,clear-day,,1614084425,42181099999,42139099999,obs,42182099999,,42176099999,1614018600,1614043337,VIDD,VIDP
